feedback_id,patient_id,country,device,timestamp,issue_type,resolved,source,comments,user_rating,tags
1787,1787,Norway,Tablet,2025-10-16T05:51,audio,False,support_email,Font size adjustable,,
1788,1788,Netherlands,Tablet,2025-03-06T23:48,labels,True,in-app_survey,Hard to read buttons,,
1789,1789,Switzerland,Desktop,2025-11-05T01:16,contrast,False,support_email,All accessible,1.9,"satisfied,minor"
1790,1790,Ireland,Tablet,2025-03-24T16:47,contrast,True,call_center,Navigation confusing,,
1791,1791,Iceland,Tablet,2025-01-22T04:47,video,True,website_form,Hard to read buttons,,
1792,1792,Italy,Mobile,2025-12-23T04:14,none,True,website_form,All accessible,,
1793,1793,Sweden,Tablet,2025-02-08T11:45,font_size,True,website_form,Screenreader skips sections,,
1794,1794,Italy,Mobile,2025-05-13T06:00,video,True,support_email,Color contrast poor,,
1795,1795,Latvia,Mobile,2025-08-12T12:57,audio,True,chatbot,Color contrast poor,,
1796,1796,Denmark,Tablet,2025-02-14T21:56,none,True,call_center,Font size adjustable,1.3,frustrated
1797,1797,Andorra,Desktop,2025-02-26T00:16,font_size,False,in-app_survey,Audio captions missing,3.4,satisfied
1798,1798,Iceland,Desktop,2025-07-16T00:32,contrast,False,call_center,Navigation confusing,1.6,resolved
1799,1799,Slovenia,Mobile,2025-08-25T01:24,font_size,False,website_form,Screenreader skips sections,,
1800,1800,Croatia,Mobile,2025-06-02T09:37,navigation,False,support_email,Hard to read buttons,,
1801,1801,Lithuania,Mobile,2025-04-22T09:38,none,True,website_form,Audio captions missing,,
1802,1802,Iceland,Desktop,2025-03-13T04:27,none,True,in-app_survey,Font size adjustable,2.2,"bug-report,minor,resolved"
1803,1803,Poland,Desktop,2025-07-22T04:58,none,False,chatbot,Navigation confusing,,
1804,1804,San Marino,Tablet,2025-08-20T21:39,contrast,False,website_form,Color contrast poor,1.6,"satisfied,resolved,urgent"
1805,1805,Portugal,Tablet,2025-10-19T21:24,navigation,True,website_form,Navigation confusing,,
1806,1806,Sweden,Tablet,2025-05-15T05:56,navigation,True,support_email,Color contrast poor,,
1807,1807,Germany,Tablet,2025-04-03T02:45,none,False,chatbot,All accessible,2.0,resolved
1808,1808,Bulgaria,Tablet,2025-05-12T14:49,video,False,chatbot,Font size adjustable,,
1809,1809,Estonia,Mobile,2025-10-23T23:51,navigation,False,website_form,Navigation confusing,,
1810,1810,Lithuania,Mobile,2025-10-16T08:25,labels,False,in-app_survey,Audio captions missing,,
1811,1811,Turkey,Mobile,2025-06-01T17:44,contrast,False,chatbot,Font size adjustable,2.1,minor
1812,1812,Turkey,Desktop,2025-07-20T04:20,none,False,chatbot,Audio captions missing,,
1813,1813,Austria,Desktop,2025-08-28T08:08,font_size,False,chatbot,Screenreader skips sections,4.4,urgent
1814,1814,Poland,Tablet,2025-09-19T06:15,none,True,call_center,Screenreader skips sections,2.5,"urgent,frustrated"
1815,1815,Italy,Mobile,2025-10-14T07:42,none,False,website_form,Screenreader skips sections,2.3,"minor,frustrated"
1816,1816,France,Desktop,2025-09-21T21:46,contrast,False,chatbot,Navigation confusing,,
1817,1817,Norway,Desktop,2025-02-12T23:35,labels,True,chatbot,Font size adjustable,,
1818,1818,Lithuania,Tablet,2025-08-09T08:54,video,False,in-app_survey,Screenreader skips sections,1.8,"feature-request,frustrated,minor"
1819,1819,Denmark,Tablet,2025-11-01T22:33,labels,False,website_form,Color contrast poor,,
1820,1820,Estonia,Mobile,2025-03-19T13:25,video,False,call_center,Color contrast poor,,
1821,1821,Germany,Tablet,2025-12-12T04:52,labels,True,in-app_survey,Navigation confusing,1.0,"urgent,frustrated"
1822,1822,France,Desktop,2025-08-28T21:11,video,True,in-app_survey,Font size adjustable,3.1,urgent
1823,1823,Lithuania,Desktop,2025-10-10T07:36,video,True,website_form,Audio captions missing,2.9,urgent
1824,1824,Portugal,Mobile,2025-03-02T06:07,font_size,False,chatbot,Navigation confusing,,
1825,1825,France,Tablet,2025-11-06T18:46,video,False,website_form,Navigation confusing,1.6,"minor,frustrated"
1826,1826,Austria,Desktop,2025-03-05T20:44,none,False,website_form,Color contrast poor,2.5,"feature-request,frustrated,minor"
1827,1827,Finland,Desktop,2025-05-12T15:44,video,True,support_email,Color contrast poor,,
1828,1828,Romania,Desktop,2025-08-13T02:58,contrast,False,in-app_survey,No issues,2.7,satisfied
1829,1829,Monaco,Desktop,2025-04-13T01:06,contrast,False,in-app_survey,No issues,3.0,resolved
1830,1830,Finland,Tablet,2025-02-28T15:42,none,False,support_email,Font size adjustable,2.4,"minor,satisfied,frustrated"
1831,1831,Luxembourg,Desktop,2025-06-15T08:08,font_size,True,website_form,No issues,,
1832,1832,Slovakia,Mobile,2025-03-12T17:42,none,True,website_form,No issues,1.6,"satisfied,urgent,frustrated"
1833,1833,Romania,Mobile,2025-01-13T05:52,audio,False,website_form,Navigation confusing,,
1834,1834,Serbia,Desktop,2025-11-26T23:30,none,True,in-app_survey,Screenreader skips sections,,
1835,1835,Czech Republic,Mobile,2025-11-26T15:17,contrast,True,in-app_survey,All accessible,,
1836,1836,Switzerland,Tablet,2025-05-25T03:41,audio,False,website_form,Hard to read buttons,,
1837,1837,Spain,Desktop,2025-07-06T12:42,contrast,False,call_center,Color contrast poor,,
1838,1838,Luxembourg,Tablet,2025-06-13T02:20,video,False,call_center,Hard to read buttons,,
1839,1839,Finland,Tablet,2025-11-03T11:05,labels,False,in-app_survey,Screenreader skips sections,2.0,resolved
1840,1840,Turkey,Mobile,2025-07-09T00:36,video,True,chatbot,Audio captions missing,,
1841,1841,Ireland,Tablet,2025-06-15T17:31,navigation,True,in-app_survey,All accessible,,
1842,1842,Sweden,Desktop,2025-05-06T13:10,video,True,in-app_survey,All accessible,,
1843,1843,Hungary,Desktop,2025-04-19T07:48,video,False,chatbot,Audio captions missing,3.9,minor
1844,1844,Estonia,Mobile,2025-01-19T16:30,font_size,True,website_form,Audio captions missing,,
1845,1845,Luxembourg,Desktop,2025-02-26T19:49,font_size,True,call_center,Audio captions missing,,
1846,1846,France,Mobile,2025-06-23T18:33,audio,False,chatbot,Audio captions missing,,
1847,1847,Hungary,Desktop,2025-02-20T02:40,none,False,support_email,Font size adjustable,4.4,frustrated
1848,1848,Finland,Desktop,2025-02-05T01:10,contrast,True,support_email,Hard to read buttons,4.8,"frustrated,satisfied,feature-request"
1849,1849,Liechtenstein,Mobile,2025-05-10T18:40,labels,False,call_center,Hard to read buttons,,
1850,1850,UK,Desktop,2025-07-18T14:25,navigation,False,chatbot,Audio captions missing,,
1851,1851,Hungary,Tablet,2025-08-19T14:59,navigation,True,call_center,Color contrast poor,,
1852,1852,Germany,Desktop,2025-07-08T11:20,video,True,call_center,Color contrast poor,2.4,"urgent,feature-request,frustrated"
1853,1853,Finland,Mobile,2025-08-03T03:56,video,False,website_form,Audio captions missing,4.0,"satisfied,bug-report"
1854,1854,UK,Desktop,2025-06-12T03:10,audio,True,call_center,Audio captions missing,1.8,"feature-request,satisfied,bug-report"
1855,1855,Lithuania,Mobile,2025-04-03T10:39,navigation,False,chatbot,Audio captions missing,,
1856,1856,Turkey,Mobile,2025-05-24T07:19,video,False,in-app_survey,Font size adjustable,2.1,"bug-report,minor,feature-request"
1857,1857,Croatia,Tablet,2025-10-19T07:48,audio,True,support_email,Font size adjustable,,
1858,1858,Slovakia,Desktop,2025-10-09T13:16,contrast,True,website_form,Color contrast poor,,
1859,1859,Luxembourg,Tablet,2025-04-19T21:52,audio,False,in-app_survey,Color contrast poor,2.3,"minor,satisfied"
1860,1860,Finland,Desktop,2025-08-25T01:30,navigation,False,chatbot,Navigation confusing,4.9,"bug-report,minor,urgent"
1861,1861,Luxembourg,Tablet,2025-03-28T04:02,font_size,True,in-app_survey,Font size adjustable,3.5,"feature-request,resolved"
1862,1862,Norway,Tablet,2025-10-08T18:03,none,True,website_form,Navigation confusing,2.7,"bug-report,urgent"
1863,1863,Estonia,Mobile,2025-07-28T11:33,video,False,website_form,Navigation confusing,4.1,frustrated
1864,1864,Luxembourg,Desktop,2025-09-14T02:59,audio,True,in-app_survey,Font size adjustable,,
1865,1865,Malta,Mobile,2025-04-09T22:20,labels,False,website_form,Screenreader skips sections,,
1866,1866,Slovakia,Desktop,2025-04-27T13:10,video,True,in-app_survey,Color contrast poor,4.7,"feature-request,urgent,minor"
1867,1867,Slovenia,Desktop,2025-11-04T00:19,font_size,False,chatbot,Audio captions missing,2.8,feature-request
1868,1868,Croatia,Tablet,2025-01-02T17:50,video,False,website_form,Font size adjustable,,
1869,1869,Portugal,Tablet,2025-11-16T14:56,navigation,True,call_center,Font size adjustable,3.3,minor
1870,1870,Greece,Desktop,2025-03-08T17:50,none,False,in-app_survey,No issues,1.2,resolved
1871,1871,Turkey,Desktop,2025-08-25T10:46,none,True,website_form,Color contrast poor,3.2,"bug-report,resolved"
1872,1872,Sweden,Desktop,2025-03-11T12:36,contrast,True,website_form,Hard to read buttons,5.0,"resolved,minor,urgent"
1873,1873,Latvia,Desktop,2025-12-23T03:42,labels,False,support_email,Hard to read buttons,1.9,"bug-report,resolved"
1874,1874,Lithuania,Desktop,2025-08-20T19:22,none,False,website_form,Hard to read buttons,,
1875,1875,Portugal,Desktop,2025-04-24T18:35,none,False,call_center,No issues,3.6,urgent
1876,1876,Sweden,Tablet,2025-05-15T02:51,audio,True,in-app_survey,All accessible,1.9,"resolved,minor,urgent"
1877,1877,Denmark,Tablet,2025-03-10T01:56,navigation,True,call_center,Audio captions missing,,
1878,1878,Poland,Tablet,2025-09-15T23:49,contrast,False,call_center,Navigation confusing,,
1879,1879,Slovenia,Desktop,2025-10-26T19:59,none,True,support_email,Hard to read buttons,,
1880,1880,Latvia,Desktop,2025-11-16T20:09,navigation,True,website_form,No issues,3.6,satisfied
1881,1881,Serbia,Mobile,2025-09-10T22:16,audio,True,website_form,All accessible,1.2,"resolved,frustrated,feature-request"
1882,1882,Netherlands,Desktop,2025-02-03T01:07,audio,False,chatbot,Hard to read buttons,1.8,"resolved,urgent,minor"
1883,1883,Italy,Tablet,2025-02-15T01:55,none,False,support_email,Hard to read buttons,2.4,"satisfied,bug-report,resolved"
1884,1884,Switzerland,Tablet,2025-03-12T03:37,audio,False,support_email,No issues,,
1885,1885,Belgium,Mobile,2025-02-06T05:09,labels,False,support_email,Color contrast poor,,
1886,1886,Bulgaria,Mobile,2025-03-05T03:24,font_size,False,support_email,Font size adjustable,2.8,urgent
1887,1887,Serbia,Desktop,2025-04-24T23:00,video,True,website_form,Font size adjustable,,
1888,1888,Monaco,Tablet,2025-08-17T19:37,navigation,True,support_email,All accessible,2.8,feature-request
1889,1889,Serbia,Tablet,2025-11-12T02:39,none,False,website_form,All accessible,1.7,"satisfied,frustrated"
1890,1890,Finland,Mobile,2025-07-21T21:13,font_size,False,call_center,Color contrast poor,,
1891,1891,Denmark,Desktop,2025-06-19T04:01,labels,True,call_center,Navigation confusing,2.8,"bug-report,feature-request"
1892,1892,Norway,Tablet,2025-03-01T20:23,audio,True,website_form,Font size adjustable,,
1893,1893,Norway,Tablet,2025-06-11T21:44,audio,False,website_form,Audio captions missing,2.3,"minor,urgent"
1894,1894,Slovenia,Desktop,2025-10-24T09:42,none,True,in-app_survey,Audio captions missing,3.7,frustrated
1895,1895,France,Tablet,2025-11-18T10:06,font_size,True,in-app_survey,Color contrast poor,2.3,"satisfied,resolved"
1896,1896,Germany,Desktop,2025-05-19T17:54,none,True,website_form,Screenreader skips sections,,
1897,1897,Portugal,Desktop,2025-03-04T05:50,contrast,False,support_email,Screenreader skips sections,,
1898,1898,San Marino,Desktop,2025-07-18T13:34,labels,False,support_email,Hard to read buttons,,
1899,1899,San Marino,Desktop,2025-07-10T09:48,font_size,True,in-app_survey,Audio captions missing,3.3,"feature-request,resolved,satisfied"
1900,1900,Andorra,Mobile,2025-04-27T10:33,navigation,False,call_center,Font size adjustable,4.7,"bug-report,frustrated"
1901,1901,Croatia,Tablet,2025-05-25T23:07,audio,False,website_form,Color contrast poor,,
1902,1902,Norway,Desktop,2025-02-07T05:01,navigation,True,in-app_survey,Font size adjustable,1.7,"minor,frustrated,bug-report"
1903,1903,Belgium,Mobile,2025-12-16T16:58,audio,True,in-app_survey,All accessible,2.0,resolved
1904,1904,Latvia,Desktop,2025-07-19T19:38,audio,False,chatbot,Screenreader skips sections,,
1905,1905,Monaco,Tablet,2025-04-04T23:35,contrast,True,website_form,Audio captions missing,,
1906,1906,France,Tablet,2025-12-24T05:45,contrast,True,in-app_survey,Navigation confusing,,
1907,1907,Denmark,Tablet,2025-06-07T17:25,font_size,True,in-app_survey,Navigation confusing,,
1908,1908,Greece,Desktop,2025-05-08T16:57,font_size,True,support_email,No issues,,
1909,1909,Denmark,Tablet,2025-10-25T19:03,contrast,False,call_center,Audio captions missing,,
1910,1910,Finland,Tablet,2025-04-28T16:39,labels,True,website_form,All accessible,2.8,"minor,resolved"
1911,1911,Portugal,Tablet,2025-06-21T03:56,video,False,website_form,Audio captions missing,,
1912,1912,Austria,Mobile,2025-09-10T03:00,contrast,True,website_form,No issues,,
1913,1913,Monaco,Tablet,2025-04-12T05:29,video,True,chatbot,All accessible,1.9,"minor,urgent,satisfied"
1914,1914,Luxembourg,Mobile,2025-07-04T20:02,labels,False,chatbot,No issues,4.8,"frustrated,urgent,bug-report"
1915,1915,Austria,Desktop,2025-10-05T14:38,labels,False,in-app_survey,All accessible,4.6,"satisfied,urgent,feature-request"
1916,1916,Belgium,Mobile,2025-10-14T18:54,audio,True,chatbot,Font size adjustable,,
1917,1917,Croatia,Mobile,2025-06-23T12:34,labels,True,chatbot,Navigation confusing,3.0,"frustrated,urgent,minor"
1918,1918,Netherlands,Desktop,2025-06-15T06:19,audio,True,support_email,Navigation confusing,,
1919,1919,UK,Mobile,2025-12-10T04:37,none,True,call_center,Font size adjustable,2.1,"frustrated,resolved"
1920,1920,Norway,Tablet,2025-07-14T18:19,contrast,False,chatbot,Audio captions missing,,
1921,1921,Malta,Desktop,2025-09-26T19:29,navigation,False,support_email,Navigation confusing,,
1922,1922,Slovakia,Mobile,2025-05-03T16:12,none,False,in-app_survey,Audio captions missing,,
1923,1923,Slovakia,Mobile,2025-09-21T10:13,labels,True,call_center,Font size adjustable,,
1924,1924,San Marino,Desktop,2025-05-10T10:00,none,True,chatbot,Audio captions missing,,
1925,1925,Greece,Desktop,2025-02-27T01:10,labels,True,call_center,Hard to read buttons,,
1926,1926,Finland,Mobile,2025-09-27T08:22,audio,True,website_form,Hard to read buttons,2.2,"urgent,resolved,satisfied"
1927,1927,San Marino,Tablet,2025-09-07T21:51,contrast,False,call_center,Font size adjustable,,
1928,1928,San Marino,Tablet,2025-04-20T19:47,labels,False,in-app_survey,Navigation confusing,,
1929,1929,Austria,Desktop,2025-03-15T11:58,contrast,True,in-app_survey,Color contrast poor,,
1930,1930,Croatia,Desktop,2025-10-28T19:22,video,True,in-app_survey,Navigation confusing,2.4,"resolved,frustrated"
1931,1931,Iceland,Mobile,2025-09-22T09:27,labels,True,chatbot,All accessible,1.4,"resolved,satisfied"
1932,1932,France,Tablet,2025-02-17T15:10,labels,True,in-app_survey,Screenreader skips sections,,
1933,1933,Ireland,Mobile,2025-06-23T03:03,font_size,False,support_email,Font size adjustable,,
1934,1934,Poland,Desktop,2025-10-20T01:25,labels,False,support_email,Audio captions missing,,
1935,1935,Croatia,Mobile,2025-03-10T01:24,font_size,True,in-app_survey,Navigation confusing,,
1936,1936,Lithuania,Mobile,2025-03-11T13:49,font_size,True,website_form,Screenreader skips sections,,
1937,1937,Turkey,Desktop,2025-04-21T20:42,navigation,False,in-app_survey,Font size adjustable,,
1938,1938,Luxembourg,Mobile,2025-05-18T09:43,none,False,support_email,Color contrast poor,,
1939,1939,Greece,Desktop,2025-02-28T07:34,font_size,False,in-app_survey,All accessible,,
1940,1940,Sweden,Mobile,2025-06-24T11:13,contrast,True,chatbot,Hard to read buttons,,
1941,1941,Finland,Desktop,2025-02-23T15:15,none,True,call_center,All accessible,2.0,frustrated
1942,1942,Romania,Tablet,2025-06-23T21:20,audio,False,website_form,No issues,4.1,"frustrated,satisfied,minor"
1943,1943,Hungary,Desktop,2025-11-27T11:08,video,False,in-app_survey,Audio captions missing,,
1944,1944,Portugal,Mobile,2025-02-02T10:58,contrast,True,support_email,Font size adjustable,3.0,"feature-request,satisfied"
1945,1945,Poland,Mobile,2025-08-10T08:30,font_size,False,website_form,Navigation confusing,,
1946,1946,Hungary,Mobile,2025-09-24T23:54,video,False,in-app_survey,All accessible,,
1947,1947,Iceland,Mobile,2025-05-28T19:13,contrast,False,website_form,All accessible,3.3,"resolved,satisfied,bug-report"
1948,1948,France,Desktop,2025-04-04T16:13,labels,True,in-app_survey,Color contrast poor,,
1949,1949,Monaco,Mobile,2025-09-18T05:51,audio,True,support_email,No issues,3.6,"minor,bug-report,urgent"
1950,1950,Luxembourg,Desktop,2025-01-10T17:27,font_size,False,in-app_survey,Navigation confusing,,
1951,1951,Ireland,Mobile,2025-12-08T15:51,none,True,in-app_survey,Screenreader skips sections,2.8,"bug-report,feature-request"
1952,1952,Czech Republic,Mobile,2025-08-03T23:30,labels,False,website_form,Audio captions missing,3.7,feature-request
1953,1953,Spain,Mobile,2025-04-07T12:08,audio,False,call_center,Audio captions missing,,
1954,1954,France,Tablet,2025-01-04T01:34,audio,False,call_center,Color contrast poor,4.6,satisfied
1955,1955,San Marino,Desktop,2025-11-23T10:10,contrast,True,chatbot,Audio captions missing,,
1956,1956,Slovakia,Mobile,2025-03-21T09:24,navigation,False,chatbot,All accessible,,
1957,1957,Latvia,Desktop,2025-09-12T15:21,video,False,chatbot,No issues,,
1958,1958,Belgium,Tablet,2025-01-06T04:04,labels,False,chatbot,Screenreader skips sections,,
1959,1959,Hungary,Tablet,2025-09-07T20:38,none,False,in-app_survey,All accessible,,
1960,1960,Turkey,Desktop,2025-05-26T06:27,labels,True,chatbot,Audio captions missing,2.3,"satisfied,feature-request,frustrated"
1961,1961,Netherlands,Desktop,2025-03-24T06:40,contrast,True,chatbot,Navigation confusing,,
1962,1962,San Marino,Desktop,2025-02-19T07:39,labels,True,support_email,Navigation confusing,,
1963,1963,France,Tablet,2025-10-22T23:36,video,True,in-app_survey,All accessible,,
